15346757,ULV North,VIN -TUYEN QUANG,21.81891500000000,105.20526200000000,1
15346741,ULV North,CN VIET TRI CTY CPDV TMTH VINCOMMER,21.31266300000000,105.39571600000000,1
15346755,ULV North,VIN-YEN BAI,21.70843000000000,104.88129300000000,1
15110793,ULV North,CO.OPMART VINH PHUC,21.31294300000000,105.61440400000000,1
15212437,ULV South,UNILEVER CONG DOAN CAN THO,10.03429000000000,105.77506900000000,1
15212434,ULV South,CONG DOAN CO SO CONG TY TNHH QUOC TE,10.98307600000000,106.48404100000000,1
15228286,ULV South,CONG DOAN CO SO CONG TY TNHH QUOC TE,10.72702800000000,106.72236500000000,1
15471207,ULV South,CONG TY TNHH MTV CONG LINH,9.70210677432689,106.25845904723872,1
15521730,ULV South,CONG TY TNHH MTV CONG LINH,9.92524820000000,106.35916690000003,1
15484284,ULV South,CHI NHANH 1 CONG TY TNHH MTV CONG LINH,9.63711700000000,106.48955899999999,1
15538416,ULV South,CONG TY TNHH MOT THANH VIEN CONG LINH-CHI NHANH 2,9.70754434418710,106.26416464999998,1
15243696,ULV North,CONG TY CO PHAN DICH VU HA TANG MANG,21.00120200000000,105.86677300000000,1
15535387,ULV North,CONG TY CO PHAN KD PHUC SON,21.56715590000004,105.82520379999998,1
15441957,ULV North,CONG TY CO PHAN THU DO TIN NGHIA,21.15365689999999,105.81695440000000,1
15261287,ULV North,CONG TY CO PHAN THUONG MAI XUAT NHAP KHAU THIEN PHUC LOC,21.85626100000000,106.77051200000000,1
50100043,ULV North,CONG TY TIEN SINH,19.81797200000000,105.79222300000000,1
15240450,ULV North,CONG TY TNHH AEON VIET NAM - CHI NHÁNH LONG BIÊN,21.02733720000000,105.89961329999998,1
15479003,ULV North,CONG TY TNHH DICH VU HA PHUONG VIET NAM,21.04672299999998,105.74843120000000,1
15177584,ULV Central,CONG TY TNHH DUY THANH,1.00000000000000,16.04006500000000,1
15481803,ULV North,CONG TY TNHH KD&DV NAM DƯƠNG,21.06403090000000,105.83172399999998,1
